品类,小类,功能,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
智能网关,智能网关,子设备列表,我有哪些网关子设备,列举网关子设备,查看网关子设备列表,我的网关子设备,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
环境净化,智能香薰机,显示喷香启停,喷香开着呢吗？,喷香是开是关呢,喷香状态,喷香启动了吗,喷香呢,有木有在喷香香,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,湿度设定,"加湿器湿度设置为(0,+∞)","加湿器湿度调整到(0,+∞)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,预约开、关,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,净水器,滤芯1使用寿命,净水器滤芯1的使用寿命是多少,净水器滤芯1还能用多久,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,滤芯2使用寿命,净水器滤芯2的使用寿命是多少,净水器滤芯2还能用多久,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,滤芯3使用寿命,净水器滤芯3的使用寿命是多少,净水器滤芯3还能用多久,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,设备预约任务显示,列举净水器的预约任务,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"开,关机按键","(开,关)净水器","(打开,关闭)净水器",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,冲洗模式开关,"(开,关)净水器的冲洗模式开关","(打开,关闭)净水器的冲洗模式开关",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,加热开关,"(开,关)净水器的加热开关","(打开,关闭)净水器的加热开关",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,水流速度设置,"净水器的水流速度设置为(0,+∞)","净水器的水流速度调整到(0,+∞)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"净水器用水,用电按日,周,月统计",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,预约开、关,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,温控器,室内温度,当前室内温度,当前室内温度是多少,现在室内多少度,现在室内几度,现下室内是几度,现下室内多少度,现在室内有多少度,现在室内有几度,这会儿室内多少度,这会儿室内几度,当前屋里温度,当前屋里温度是多少,现在屋里多少度,现在屋里几度,现下屋里是几度,现下屋里多少度,现在屋里有多少度,现在屋里有几度,这会儿屋里多少度,这会儿屋里几度,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,功率显示,当前功率是多少,当前多大功率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PM2.5值,当前PM2.5,当前PM2.5是多少,当前PM2.5值为多少,现在有雾霾吗,现在雾霾严重吗,空气污染了吗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,防冻标志,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,过热标志,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,缺水标志(水暖机),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,温控器总开关,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,童锁开关,打开温控器童锁开关,开温控器童锁开关,启动温控器童锁开关,开启温控器童锁开关,开温控器童锁开关,开开温控器童锁开关,温控器童锁开关启动,启用温控器童锁开关,温控器童锁开关关,关温控器童锁开关,禁用温控器童锁,关闭温控器童锁开关,关上温控器童锁开关,闭掉温控器童锁开关,温控器童锁开关关闭,毙掉温控器童锁开关,解除温控器童锁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"模式选择(节能,手动,自动)","温控器设置为(节能,手动,自动)模式","温控器调整为(节能,手动,自动)模式",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,温度设置(5-45度),"温控器设置为(5,45)度","温控器调整为(5,45)度",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"制热,制冷开关","(开,关)温控器的加热开关","(打开,关闭)温控器的加热开关",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,风速设置,"温控器风速设置为(0,+∞)","温控器风速调整为(0,+∞)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,授时(周、时、分),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,温控器节能模式温度设置(5-20),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"温控器温度单位设置为摄氏度,华氏度","温控器温度单位设置为(摄氏度,华氏度)温控器温度单位调整为(摄氏度,华氏度)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,报警信息,温控器有告警吗,温控器告警消息,温控器告警信息,播放温控器告警,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,预约开关,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,水族箱,当前温度,当前温度,当前温度是多少,现在多少度,现在几度,现下是几度,现下多少度,现在有多少度,现在有几度,这会儿多少度,这会儿几度,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"开,关机","(开,关)鱼缸","(打开,关闭)鱼缸",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,灯光开关,"(开,关)鱼缸灯光","(打开,关闭)鱼缸灯光","(开,关)鱼缸照明","(打开,关闭)鱼缸照明",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,增氧开关,"(开,关)鱼缸供氧开关","(打开,关闭)鱼缸供氧开关","鱼缸(开始,停止)供氧",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,造浪开关,"(开,关)鱼缸造浪开关","(打开,关闭)鱼缸造浪开关","鱼缸(开始,停止)造浪",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,UV开关,"(开,关)鱼缸UV开关","(打开,关闭)鱼缸UV开关",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,循环过滤开关,"(开,关)鱼缸过滤开关","(打开,关闭)鱼缸过滤开关","鱼缸(开始,停止)过滤",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,护理灯开关,"(开,关)鱼缸护理灯开关","(打开,关闭)鱼缸护理灯开关",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,杀菌灯开关,"(开,关)鱼缸杀菌开关","(打开,关闭)鱼缸杀菌开关","鱼缸(开始,停止)杀菌",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,添加预约,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,编辑预约,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,预约开关,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,报警,鱼缸有告警吗,鱼缸告警消息,鱼缸告警信息,播放鱼缸告警,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,单轨窗帘,控制选择,窗帘当前的开关状态,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,窗帘开关状态,窗帘当前的开关状态,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,窗纱开关状态,窗纱当前的开关状态,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,窗帘(开、关、停),"(开,关,暂停)窗帘","(打开,关闭,暂停)窗帘",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,窗纱(开、关、停),"(开,关,暂停)窗纱","(打开,关闭,暂停)窗纱",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,窗帘+窗纱(开、关、停),"(开,关,暂停)窗帘窗纱","(打开,关闭,暂停)窗帘窗纱",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,定时开启、关闭、开关控制选择,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,电风扇,当前温度,当前温度,当前温度是多少,现在多少度,现在几度,现下是几度,现下多少度,现在有多少度,现在有几度,这会儿多少度,这会儿几度,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,定时设备开关任务显示,电风扇当前的定时任务,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,风扇开关,"(开,关)风扇","(打开,关闭)风扇",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,摇头开关,"风扇(开始,停止)摇头",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,风型选择(自然风、睡眠风、正常风),"电风扇的风型设置为(自然风,睡眠风,正常风)","电风扇的风型调整为(自然风,睡眠风,正常风)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,风速选择(低档、中档、高档),"电风扇的风速设置为(低档,中档,高档)","电风扇的风速调整为(低档,中档,高档)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,定时控制开关,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,智能衣柜,启停状态,智能衣柜的开关状态,智能衣柜开着呢吗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,工作温度,衣柜的当前温度,衣柜的当前温度是多少,衣柜现在多少度,衣柜现在几度,衣柜现下是几度,衣柜现下多少度,衣柜现在有多少度,衣柜现在有几度,这会儿多少度,这会儿几度,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,工作倒计时,衣柜的倒计时,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,精华液含量,衣柜的精华液含量,衣柜的精华液含量是多少,衣柜还有精华液吗,衣柜还剩精华液吗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,衣柜开关,"(开,关)衣柜","(打开,关闭)衣柜",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,紫外线开关,"(开始,关闭,停止)衣柜的紫外线照射","(打开,关闭)衣柜的紫外线开关",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,时间校准,衣柜授时,衣柜校准时间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,温度设定(20-40),"衣柜温度设置为(20,40)度","衣柜温度调整为(20,40)度",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,工作时间设定(15-30min),"衣柜工作时间设置为(15,30)分钟","衣柜工作时间调整为(15,30)分钟",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,药品柜,过滤器饱和监测传感器显示(范围：0.0~9.9ppm),药品柜过滤器饱和监测传感器当前值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,环境空气监测传感器显示(范围：0~15ppm),药品柜环境空气监测传感器当前值,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,风机转速显示(范围：800~2500rpm),药品柜风机转速,药品柜风机转速是多少,药品柜风机转得快吗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,温度显示(范围：0~40℃),当前温度,当前温度是多少,现在多少度,现在几度,现下是几度,现下多少度,现在有多少度,现在有几度,这会儿多少度,这会儿几度,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,湿度显示(范围：0~99%),当前湿度,当前湿度是多少,现在湿度大吗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,工作累计倒计时显示(范围：0~99min),药品柜工作累计倒计时,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"电源开,关","(开,关)药品柜","(打开,关闭)药品柜",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,过滤器饱和监测传感器报警范围设置(初始条件：大于5.0ppm),"药品柜的过滤器饱和监测传感器报警范围设置为(5,+∞)","药品柜的过滤器饱和监测传感器报警范围调整为(5,+∞)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,环境空气监测传感器报警范围设置(初始条件：大于5ppm),"药品柜的环境空气监测传感器报警范围设置为(5,+∞)","药品柜的环境空气监测传感器报警范围调整为(5,+∞)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,风机转速设置(设置范围：800~2500rpm),"药品柜的风机转速设置为(800,2500)","药品柜的风机转速调整为(800,2500)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,工作累计倒计时数值设置(范围：0~99H),"药品柜的工作累计倒计时设置为(0,99)","药品柜的工作累计倒计时调整为(0,99)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,门开启时间设定(范围：0~99min),"药品柜的门开启时间设置为(0,99)","药品柜的门开启时间调整为(0,99)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,药品柜异常信息推送,药品柜有告警吗,药品柜告警消息,药品柜告警信息,播放药品柜告警,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
卫浴电器,智能马桶盖,当前水温显示,马桶盖水温,马桶盖水温是多少,马桶盖水温多少度,马桶盖水温几度,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,当前座温显示,马桶盖座温,马桶盖座温是多少,马桶盖座温多少度,马桶盖座温几度,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,延时时间显示,马桶盖延时时间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,模式状态显示(增加儿童清洗),马桶盖当前模式,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"总开,关","马桶盖(开,关)","(打开,关闭)马桶盖",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"小夜灯开,关","(开,关)马桶盖小夜灯","(打开,关闭)马桶盖小夜灯",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"水温调节(不加热,加热范围：30℃~40℃；调节间隔：1℃)","马桶盖水温设置到(30,40)度","马桶盖水温调节到(30,40)度","马桶盖水温调整到(30,40)度",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"座温调节(不加热,加热范围：30℃~40℃；调节间隔：1℃)","马桶盖座温设置到(30,40)度","马桶盖座温调节到(30,40)度","马桶盖座温调整到(30,40)度",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,预约开关,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,喷口自洁开关,"(开,关)马桶盖喷口自洁开关","(打开,关闭)马桶盖喷口自洁开关","马桶盖(开始,停止)喷口自洁",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,通便开关,"(开,关)马桶盖通便开关","(打开,关闭)马桶盖通便开关","马桶盖(开始,停止)通便",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,按摩清洗开关,"(开,关)马桶盖按摩清洗开关","(打开,关闭)马桶盖按摩清洗开关","马桶盖(开始,停止)按摩清洗",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,暖风烘干开关,"(开,关)马桶盖暖风烘干开关","(打开,关闭)马桶盖暖风烘干开关","马桶盖(开始,停止)暖风烘干",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,女性清洁开关,"(开,关)马桶盖女性清洁开关","(打开,关闭)马桶盖女性清洁开关","马桶盖(开始,停止)女性清洁",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,臀部清洗开关,"(开,关)马桶盖臀部清洗开关","(打开,关闭)马桶盖臀部清洗开关","马桶盖(开始,停止)臀部清洗",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,全自动开关,"(开,关)马桶盖全自动开关","(打开,关闭)马桶盖全自动开关","马桶盖(开始,启动,停止)全自动模式",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,控制前移,马桶盖前移,马桶盖前挪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,控制后移,马桶盖后移,马桶盖后挪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,控制来回移动,马桶盖来回移动,马桶盖来回挪动,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"水流调节(1,2,3,4档)","马桶盖水流调节到(1,4)档","马桶盖水流调整到(1,4)档","马桶盖水流设置为(1,4)档",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"管位调节(1,2,3,4档)","马桶盖管位调节到(1,4)档","马桶盖管位调整到(1,4)档","马桶盖管位设置为(1,4)档",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,坐温调节(30-40度),"马桶盖坐温调节到(30,40)度","马桶盖坐温调整到(30,40)度","马桶盖坐温设置为(30,40)度",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,水温调节(30-40度),"马桶盖水温调节到(30,40)度","马桶盖水温调整到(30,40)度","马桶盖水温设置为(30,40)度",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,干衣机,当前湿度,干衣机湿度,干衣机湿度是多少,干衣机湿度大么,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,工作模式,干衣机工作模式,干衣机现在是什么工作模式,干衣机现在是什么模式,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,干衣倒计时,干衣机的倒计时,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,除皱开关,干衣机除皱开关的状态,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,定时任务显示,干衣机的定时任务,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"开,关机","(开,关)干衣机","(打开,启动,关闭)干衣机开关",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,模式设定(快速干衣、自定义、智能节能),"干衣机设置为(快速干衣,自定义,智能节能)模式","干衣机设为(快速干衣,自定义,智能节能)模式","干衣机设置成(快速干衣,自定义,智能节能)模式","干衣机调整为(快速干衣,自定义,智能节能)模式","干衣机调整到(快速干衣,自定义,智能节能)模式","干衣机调到(快速干衣,自定义,智能节能)模式",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,时间设定(15-200min),"干衣机工作时间设置为(15,200)分钟","干衣机工作时间设为(15,200)分钟","干衣机工作时间设置成(15,200)分钟","干衣机工作时间调整为(15,200)分钟","干衣机工作时间调整到(15,200)分钟","干衣机工作时间设置为(15,200)分钟",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"档位设定(弱档,强档)","干衣机档位设置为(弱档,强档)","干衣机档位设为(弱档,强档)","干衣机档位设置成(弱档,强档)","干衣机档位调整为(弱档,强档)","干衣机档位调整到(弱档,强档)","干衣机档位调整到(弱档,强档)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,除皱模式开关,"干衣机(打开,关闭)除皱模式","干衣机(开始,停止)除皱",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,预约开关,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
